0.3412487,-2.89816,6.087442,-0.56604415,3.2425106,0.010968055,-0.52292746,0.5444798,-3.8351097,-1.5569087,5.255456,-4.115215,-2.39063,3.343798,-5.7439075,-2.0241942,2.7470636,-0.9997181,-3.2398384,3.8959155
-0.3107302,2.7370665,-1.6081862,-0.13822141,-0.94737005,-2.7618606,-7.3803177,-8.428915,-7.427333,-7.4640627,-6.1676793,-4.881078,-4.613298,-5.9901757,-0.8139863,-3.0562487,-9.847706,-2.3823416,-6.6007695,-2.699573
-0.9364886,0.43141562,1.8901894,-0.60478705,3.6026773,-0.9063174,-0.46227545,-2.4197354,-2.6988442,-5.5606875,0.06858314,3.4049337,-1.1693189,-0.55794656,-0.86887014,2.9014,-2.1160133,3.751501,-7.0058722,-1.1861113
-1.097435,-1.2077814,0.6290027,-0.48229384,-0.73881245,-1.9200554,0.47851118,-4.914326,-1.9743358,-0.25124058,-0.5020552,-2.288722,-0.25440043,2.603711,-3.124478,0.83255,-1.3832618,0.21477813,-5.7747416,-1.9766257
-0.8019903,2.3832939,-0.23605628,-3.6123588,-8.14871,-3.619963,2.2186124,-4.220767,-5.3682356,6.76868,-1.4157176,-2.6758757,1.2238762,-0.43168375,-4.560745,-4.8046656,-5.9977546,-2.3171875,-9.81703,0.46095362
-0.69311213,0.13297953,1.2689364,0.12151464,1.2988738,-1.1726779,0.1476465,-2.7031925,0.6325155,-0.1070434,-0.20500183,-1.9010749,-1.8600717,-0.2198096,-1.7858164,9.937176,8.865523,0.10613208,-1.4298296,-1.9829993
0.6455155,1.3080411,-0.1589275,-1.8696332,-4.699045,-1.3311374,-4.974536,0.14719442,1.285481,-3.329569,1.8484459,1.6007206,-1.9300257,-0.5903311,2.9831934,-0.04668122,1.985533,0.9636804,0.39953086,-2.9488368
-1.0398053,-1.1986299,0.69923085,-1.2390947,-4.8626513,7.6840143,-6.7857203,-6.8440056,-5.889437,-5.2448797,-1.4162245,-3.269092,-0.57732993,-11.775903,-7.586657,-9.595308,0.24105898,0.8670402,-12.900205,-0.13131759
-0.8107168,-0.58446455,-0.6347068,8.573001,4.8603683,-0.93643,-4.091542,-4.284872,-1.6918057,2.5247989,-0.57702523,5.65464,0.9146999,-1.7690078,-2.872883,4.6038704,-4.0176826,-1.4321846,-2.5187514,2.4439898
3.7586644,-5.928933,-2.7371104,-8.656246,-1.3267307,4.3915114,-0.16545628,-1.3820176,4.8179407,0.8108752,-4.369802,-4.711204,-5.054986,3.8433712,-4.7934623,3.4771779,-2.582144,-2.4266827,-2.3569098,3.775759
0.6701972,0.8637923,-1.1326792,-6.7494373,1.1033598,-2.067134,2.270834,9.045919,1.1381104,-3.4739897,-2.711345,-4.360803,-0.6743515,-1.092031,-3.7234542,-1.0341529,5.244857,-1.0797949,0.75105983,1.5021777
-0.40061042,1.1957196,-2.8147068,3.0044348,-0.7981243,-1.3138973,2.6274278,-0.84102386,2.211295,-0.9935247,3.8211064,-4.6702747,-2.6019578,0.83282715,-1.6394264,-0.7962174,0.64392525,1.3359814,8.623243,-0.6332559
-1.198624,-0.076043986,-2.8025703,-7.1267567,-9.059004,-6.9274745,-6.961306,-2.2808661,3.1075335,2.028107,0.2631104,-1.5921614,0.61159796,-5.4237604,2.4718258,-1.4068202,-1.9239554,-0.65497994,-6.7786965,-1.2005705
-0.3055505,0.6342954,1.2328069,0.48396146,-2.1341784,-2.4548476,-0.91337144,3.4414918,-1.5887723,-1.7887783,-3.7841547,-8.170045,-0.98464483,1.6834806,-3.5451484,5.2332444,-2.9545774,-1.5821553,-3.42664,-1.366539
-0.31870407,0.41547665,2.1593542,0.056461893,-3.0865822,-1.4883987,-2.091151,-0.9255149,-2.0837448,0.23923406,-0.33371478,-0.5961672,-0.49125257,-0.06007229,3.4978516,-1.0448941,3.2237382,-0.85315585,-1.7725164,-0.9104984
0.6815608,1.7291477,-8.222687,-5.662835,-2.9462428,3.622679,-5.996577,-3.5286016,-6.5172777,-4.8258166,-3.510431,6.770902,0.91774297,4.5958533,4.4395056,-3.606756,-0.13011761,-0.7435198,2.491879,-7.0187364
-0.72092515,-0.4238012,1.4546455,1.2462909,-1.0736554,0.21919176,0.57480025,-3.9972897,-2.5287516,5.842729,1.8099902,-1.9017423,-0.9985043,-5.622374,5.146689,3.4463336,-2.7000546,-0.6688216,-4.918069,-2.0748687
-0.8887375,0.29684973,-0.8349889,-1.3783224,2.0770755,1.1278924,1.1498471,-2.7504551,-7.918149,-16.699648,-3.9206865,-12.135132,-0.072963834,-5.1459293,-8.497207,-13.188714,-9.6959095,-1.4264988,-14.180578,-14.136887
0.2391023,0.46791905,-0.1948442,-4.2640004,-1.6514333,-0.3540731,-0.18297967,-1.6891617,-2.9658976,1.5229588,-0.5187178,2.1838398,1.4700958,-1.3166629,-2.992843,-0.8775646,-1.2462829,-0.83007616,-0.6609525,-0.27032268
-0.37354654,-3.1468797,-3.9899485,-2.654028,1.1990566,-2.2838407,2.8404756,-1.9739627,3.85668,-6.049607,-2.7619154,-1.6435933,3.7763193,-6.536049,-5.838049,-4.7969184,0.82353306,3.4690697,-1.6658862,-3.7172277
0.29355344,0.13298848,0.18431586,-0.32726043,1.4858936,-2.362066,4.2299347,0.10570774,0.1136689,-1.6274536,-3.0807054,-6.9008865,-3.2042835,-6.1988635,-3.3776588,6.910338,1.4067745,-0.22004882,-3.6785421,-0.6959288
